Date,Open,High,Low,Close,Volume
5-Mar-14,47.82,47.87,47.34,47.38,40213212
4-Mar-14,47.54,48.39,47.47,47.90,52246922
3-Mar-14,47.30,47.68,46.82,47.31,60293469
28-Feb-14,47.45,47.76,47.21,47.58,62319916
27-Feb-14,46.34,47.78,46.28,47.50,139461810
26-Feb-14,46.09,46.50,45.88,46.35,102723889
25-Feb-14,46.42,46.76,46.19,46.29,146504915
24-Feb-14,47.02,47.20,46.23,46.23,618237630
21-Feb-14,47.55,48.25,47.18,47.27,60839123
20-Feb-14,46.81,48.34,46.75,48.12,48976883
19-Feb-14,45.74,46.84,45.56,46.53,34111008
18-Feb-14,46.47,46.50,45.45,45.98,34926654
14-Feb-14,47.14,47.14,46.42,46.51,26399037
13-Feb-14,47.24,47.46,47.00,47.31,18863830
12-Feb-14,47.44,47.44,47.06,47.37,23460865
11-Feb-14,47.04,47.37,46.91,47.21,16249831
10-Feb-14,46.81,46.94,46.18,46.91,12412630
7-Feb-14,46.89,46.98,46.58,46.81,13528174
6-Feb-14,46.62,46.88,46.38,46.68,17564583
5-Feb-14,46.73,46.90,46.31,46.69,19737272
4-Feb-14,46.29,46.83,46.11,46.82,22727152
