Date,Open,High,Low,Close,Volume
7-Oct-14,584.90,585.85,574.10,574.10,1546228
6-Oct-14,589.95,592.40,585.40,587.78,1286130
3-Oct-14,584.10,588.29,583.50,586.25,1214593
2-Oct-14,578.00,583.24,574.05,580.88,1536935
1-Oct-14,586.80,588.72,578.02,579.63,1449686
30-Sep-14,587.49,591.00,584.50,588.41,1571688
29-Sep-14,581.83,589.31,581.57,587.81,1144982
26-Sep-14,585.93,589.57,585.00,587.90,1289090
25-Sep-14,596.99,598.07,584.74,585.25,1676485
24-Sep-14,591.57,600.11,590.30,598.42,1760953
23-Sep-14,595.00,596.65,590.24,591.18,1405078
22-Sep-14,602.50,603.80,593.12,597.27,1785101
19-Sep-14,599.49,605.40,597.76,605.40,4194630
18-Sep-14,595.05,597.56,593.02,597.27,1494467
17-Sep-14,589.51,596.07,587.12,593.29,1720921
16-Sep-14,580.95,590.15,580.95,588.78,1581589
15-Sep-14,582.24,583.92,577.01,581.64,1550110
12-Sep-14,590.39,591.48,583.28,584.90,1852271
11-Sep-14,590.00,591.94,586.04,591.11,1501451
10-Sep-14,591.74,593.72,587.14,593.42,1160291
9-Sep-14,600.27,600.60,590.48,591.97,1574573
8-Sep-14,599.14,603.52,598.02,601.63,1601244
5-Sep-14,595.13,598.50,593.55,597.78,1799855
4-Sep-14,592.13,598.00,590.60,593.14,1634585
3-Sep-14,591.73,594.49,586.50,589.52,1579779
2-Sep-14,582.95,589.30,582.40,588.63,1585277
29-Aug-14,582.35,582.90,578.24,582.36,1206884
28-Aug-14,580.02,584.71,577.88,580.32,1405950
27-Aug-14,587.81,589.37,580.90,583.00,1368766
26-Aug-14,592.00,592.05,587.45,588.12,1471953
25-Aug-14,594.77,595.58,589.26,590.57,1298049
22-Aug-14,593.27,594.99,589.80,592.54,877464
21-Aug-14,594.90,595.25,591.10,592.42,1133593
20-Aug-14,596.95,596.99,593.00,595.41,968617
19-Aug-14,595.59,597.81,594.44,597.11,1045258
18-Aug-14,587.10,595.05,586.55,592.70,1470756
15-Aug-14,587.50,589.47,580.76,583.71,1725358
14-Aug-14,586.69,587.80,580.92,584.65,1272879
13-Aug-14,576.45,586.12,575.20,584.56,1903282
12-Aug-14,575.00,575.90,569.91,572.12,1394939
11-Aug-14,579.00,579.69,575.30,577.25,1203357
8-Aug-14,572.02,579.56,569.02,577.94,1495022
7-Aug-14,576.05,578.31,569.43,571.81,1163027
6-Aug-14,569.50,578.64,567.45,574.49,1322878
5-Aug-14,579.38,580.20,570.31,573.14,1651342
4-Aug-14,576.51,583.82,572.26,582.27,1524818
1-Aug-14,578.56,583.43,570.30,573.60,2213790
31-Jul-14,588.96,591.99,577.68,579.55,2310471
30-Jul-14,595.81,598.45,592.70,595.44,1215576
29-Jul-14,597.70,598.49,592.17,593.95,1366729
28-Jul-14,597.75,601.10,592.59,599.02,1358071
25-Jul-14,599.25,601.00,595.75,598.08,1361911
24-Jul-14,605.53,608.91,601.00,603.01,1355974
23-Jul-14,602.05,607.05,601.35,605.19,1106136
22-Jul-14,599.70,608.89,599.26,603.57,1881665
21-Jul-14,601.35,604.16,594.45,598.44,2240111
18-Jul-14,603.01,606.70,590.92,605.11,4874260
17-Jul-14,588.97,589.50,576.85,580.82,2941648
16-Jul-14,596.89,597.00,590.25,590.62,1442211
15-Jul-14,595.15,595.30,585.31,593.06,1673979
14-Jul-14,590.60,594.86,586.69,594.26,1954612
11-Jul-14,581.00,588.23,580.58,586.65,1514265
10-Jul-14,573.00,585.25,572.10,580.04,1436326
9-Jul-14,578.95,584.10,577.00,583.36,1373056
8-Jul-14,586.36,587.97,574.00,578.40,2129924
7-Jul-14,593.51,595.64,587.94,590.76,1337088
3-Jul-14,591.70,594.25,589.00,593.08,898852
2-Jul-14,592.26,594.15,589.11,590.78,1197005
1-Jul-14,587.65,593.66,586.29,591.49,1644628
30-Jun-14,586.76,587.71,583.29,584.67,1479411
27-Jun-14,585.45,587.88,582.62,585.69,2022118
26-Jun-14,589.30,589.60,579.60,584.77,2012360
25-Jun-14,573.55,587.30,573.26,585.93,2114743
24-Jun-14,574.22,582.25,569.16,572.54,2844325
23-Jun-14,564.35,574.44,563.50,574.29,1724098
20-Jun-14,566.45,566.77,559.37,566.52,3162147
19-Jun-14,561.15,565.00,556.67,564.99,2630539
18-Jun-14,552.80,561.40,551.58,560.66,2060681
17-Jun-14,552.36,553.74,547.47,550.62,1481669
16-Jun-14,557.25,557.99,550.00,552.30,1971842
13-Jun-14,560.08,560.65,553.72,560.35,1353343
12-Jun-14,567.00,567.00,557.15,559.50,1549487
11-Jun-14,565.92,568.97,563.68,567.50,1129173
10-Jun-14,568.78,572.00,566.13,568.30,1485115
9-Jun-14,566.75,572.00,565.22,570.73,1529959
6-Jun-14,568.16,568.80,559.58,566.03,1740934
5-Jun-14,557.11,565.00,555.05,564.93,1796370
4-Jun-14,551.52,558.58,548.56,553.76,1729192
3-Jun-14,560.90,562.40,552.53,554.51,2031647
2-Jun-14,569.75,570.41,556.70,564.34,1663640
30-May-14,571.64,572.58,565.79,571.65,1871737
29-May-14,573.39,573.48,568.45,570.56,1411296
28-May-14,574.57,577.66,569.95,570.45,1581576
27-May-14,567.78,574.87,564.15,574.87,2191828
23-May-14,558.13,565.00,554.17,563.80,2672674
22-May-14,552.20,557.96,551.00,555.45,2149757
21-May-14,542.90,549.75,542.11,549.70,1564854
20-May-14,540.00,546.35,536.57,540.39,2425292
19-May-14,528.88,539.35,525.66,538.83,1977885
16-May-14,529.60,530.84,523.57,528.30,1907733
15-May-14,533.14,534.00,525.31,529.12,1833044
14-May-14,541.82,541.82,533.11,534.41,1281148
13-May-14,539.58,543.99,537.90,541.54,2011963
12-May-14,531.84,538.75,527.51,538.43,1949291
9-May-14,518.65,527.35,514.28,526.62,2261447
8-May-14,515.72,527.35,514.46,520.17,2452197
7-May-14,523.25,524.43,511.09,518.00,3074346
6-May-14,533.41,534.55,522.26,522.57,1835318
5-May-14,530.24,535.72,527.58,535.33,1228797
2-May-14,541.44,542.40,533.27,533.87,1781595
1-May-14,534.25,539.91,532.86,538.53,2004375
30-Apr-14,535.12,536.34,529.09,534.88,2038658
29-Apr-14,523.89,537.76,523.00,536.33,2535967
28-Apr-14,525.80,525.90,511.00,522.98,3752779
25-Apr-14,532.26,533.86,522.50,523.10,2372604
24-Apr-14,541.69,542.50,531.00,534.44,2069559
23-Apr-14,543.67,544.80,528.13,537.51,1959330
22-Apr-14,536.00,548.00,536.00,545.50,2331121
21-Apr-14,544.00,544.00,534.00,539.37,2425207
17-Apr-14,556.32,557.00,539.40,543.34,5616862
16-Apr-14,557.70,564.00,553.10,563.90,4588541
15-Apr-14,551.00,552.89,530.64,548.70,3999843
14-Apr-14,543.66,553.02,540.52,545.20,2541398
11-Apr-14,537.94,547.59,533.40,537.76,3175460
10-Apr-14,568.00,568.21,545.50,546.69,3296996
9-Apr-14,565.84,567.80,555.38,567.04,3033589
8-Apr-14,545.05,559.88,544.70,557.51,3488768
7-Apr-14,544.79,549.85,530.53,540.63,3961552
4-Apr-14,578.55,579.72,544.49,545.25,5366972
3-Apr-14,573.39,588.30,566.01,571.50,4019626
2-Apr-14,571.52,572.97,562.56,568.12,2088580
1-Apr-14,560.70,569.32,559.56,568.01,2182626
31-Mar-14,565.77,568.07,556.98,557.81,1942277
28-Mar-14,560.06,567.16,559.44,560.64,2258918
27-Mar-14,565.99,566.54,551.60,557.70,3826676
26-Mar-14,581.59,586.37,566.32,566.55,2580023
25-Mar-14,583.58,585.50,574.07,579.94,2413045
24-Mar-14,592.69,593.04,573.55,579.54,3039151
21-Mar-14,603.76,605.42,591.82,592.11,3210656
20-Mar-14,600.58,605.41,598.28,599.18,1684975
19-Mar-14,606.51,606.60,597.80,600.22,1612901
18-Mar-14,597.93,606.37,597.13,606.24,1821606
17-Mar-14,590.21,599.13,589.64,596.65,2166547
14-Mar-14,591.59,596.03,586.85,586.99,2301786
13-Mar-14,604.58,605.86,592.97,595.12,2345640
12-Mar-14,598.80,604.53,592.69,604.25,1966927
11-Mar-14,607.49,607.77,598.92,600.60,1715423
10-Mar-14,608.45,609.43,602.65,606.39,1215443
7-Mar-14,614.01,614.11,606.32,608.00,1515510
6-Mar-14,611.75,613.69,609.91,610.42,1269591
5-Mar-14,608.13,612.15,606.31,609.74,1236190
4-Mar-14,608.11,608.61,605.35,608.06,1471031
3-Mar-14,603.98,604.52,596.67,601.95,2108720
28-Feb-14,610.78,612.71,603.71,608.43,2314596
27-Feb-14,609.80,612.73,609.11,610.22,1260794
26-Feb-14,612.61,615.05,607.49,610.70,1983804
25-Feb-14,608.58,612.86,605.82,610.61,1444180
24-Feb-14,603.28,610.69,603.15,606.86,1675461
21-Feb-14,604.51,605.54,602.02,602.50,1863155
20-Feb-14,602.17,604.05,600.71,602.66,1701894
19-Feb-14,603.25,605.22,599.35,601.77,2105697
18-Feb-14,601.31,607.04,600.60,606.05,2110730
14-Feb-14,598.40,602.80,597.00,602.00,2194330
13-Feb-14,590.97,600.55,590.42,600.55,1836921
12-Feb-14,595.09,595.59,591.28,593.94,1725673
11-Feb-14,590.68,596.53,586.69,595.69,2052813
10-Feb-14,586.49,591.79,585.09,587.05,1945639
7-Feb-14,584.40,589.54,580.86,589.31,2687308
6-Feb-14,576.14,580.66,574.35,580.56,1948254
5-Feb-14,572.26,575.96,564.57,572.17,2400619
4-Feb-14,569.56,578.08,569.07,569.65,2815737
